date,year,month,day,rank,team_name,team_name_normalized,conference,games,record,adj_oe,adj_de,barthag,adj_tempo,wab,efg_pct,efg_pct_d,tor,tord,orb,drb,ftr,ftrd,two_p_pct,two_p_pct_d,three_p_pct,three_p_pct_d,three_pr,three_prd
2026-01-29,2026,1,29,11,Iowa St.,Iowa St.,B12,20.0,18-2,124.418,95.415,0.954711,67.8149,5.012,58.11,48.468,15.471,23.43,37.915,29.311,36.2169,27.124,56.746,48.984,40.34,31.88,36.8236,42.1261
2026-01-29,2026,1,29,12,Michigan St.,Michigan St.,B10,21.0,19-2,119.051,91.32,0.954612,65.3283,5.56,54.46,45.812,18.0237,16.322,39.56,21.41,36.8157,28.744,54.878,46.528,35.968,30.13,36.3246,46.4345
2026-01-29,2026,1,29,13,Gonzaga,Gonzaga,WCC,22.0,21-1,122.326,94.611,0.950613,69.957,5.57,57.017,45.711,14.222,20.62,36.632,24.78,31.1279,31.377,58.622,46.224,35.495,30.027,29.935,44.7318
2026-01-29,2026,1,29,14,Kansas,Kansas,B12,20.0,15-5,121.831,94.712,0.947814,66.92,3.817,54.072,44.25,15.156,13.7345,29.6217,29.4117,33.9221,27.023,54.292,44.71,35.872,29.113,36.8236,43.6303
2026-01-29,2026,1,29,15,Virginia,Virginia,ACC,20.0,17-3,125.711,98.124,0.945415,65.3281,3.816,55.739,44.98,15.896,15.7261,40.53,29.8133,37.0152,36.3206,56.452,44.46,36.643,30.439,46.24,37.5118
2026-01-29,2026,1,29,16,Alabama,Alabama,SEC,20.0,14-6,129.92,101.661,0.943616,72.98,3.418,54.754,47.441,12.74,13.5349,32.4128,33.6299,36.616,36.8216,57.632,47.545,34.8128,31.467,53.24,34.943
2026-01-29,2026,1,29,17,Texas Tech,Texas Tech,B12,20.0,16-4,126.39,99.235,0.941517,67.418,4.514,56.23,50.1126,14.949,15.6267,34.961,29.095,29.6311,32.188,54.099,50.9143,39.211,32.4105,46.142,35.658
2026-01-29,2026,1,29,18,Louisville,Louisville,ACC,20.0,14-6,125.213,98.83,0.938618,69.765,1.934,55.739,46.826,16.1115,17.6139,34.473,27.142,34.4209,34.4149,59.315,44.46,35.2104,33.5149,54.31,41.0231
2026-01-29,2026,1,29,19,Tennessee,Tennessee,SEC,20.0,14-6,121.732,96.118,0.937519,65.5273,2.724,53.879,46.929,18.6275,17.0176,44.81,28.887,40.371,35.5184,54.386,48.776,35.1108,29.82,33.9303,46.034
2026-01-29,2026,1,29,20,Iowa,Iowa,B10,20.0,15-5,120.442,95.917,0.93182,63.7338,2.033,58.011,49.599,16.4131,22.46,31.8153,29.199,37.1143,38.0247,59.414,51.8187,37.329,30.543,40.7157,37.1104
2026-01-29,2026,1,29,21,St. John's,St. John's,BE,21.0,16-5,122.525,98.326,0.926021,69.859,2.626,53.1107,48.363,15.683,20.133,38.111,32.2243,42.347,33.0116,52.7141,47.342,35.872,33.5149,34.6286,34.335
2026-01-29,2026,1,29,22,Saint Louis,Saint Louis,A10,21.0,20-1,122.229,98.225,0.924822,71.226,3.022,60.23,42.21,16.8155,16.0243,33.496,26.323,34.5204,37.9241,60.29,42.93,40.16,27.43,44.677,40.0194
2026-01-29,2026,1,29,23,BYU,BYU,B12,20.0,17-3,123.82,99.637,0.924623,70.052,4.613,55.835,47.853,15.365,17.5151,35.942,28.579,35.9179,26.72,57.433,47.957,35.683,31.88,40.4162,39.6179
2026-01-29,2026,1,29,24,Indiana,Indiana,B10,21.0,14-7,124.915,100.646,0.923224,66.5216,0.75,56.524,46.929,15.26,16.322,29.5224,28.579,36.0175,37.5235,59.513,47.239,35.968,30.852,51.87,36.379
2026-01-29,2026,1,29,25,Clemson,Clemson,ACC,21.0,17-4,116.967,94.61,0.919925,64.6311,3.219,53.591,46.217,14.636,17.5151,30.3198,24.89,37.4132,35.5184,55.665,47.136,33.7195,29.923,42.5127,41.2236
2026-01-29,2026,1,29,26,Arkansas,Arkansas,SEC,21.0,16-5,126.95,102.871,0.918826,71.029,3.815,56.82,50.5147,13.39,16.7201,33.111,31.0184,37.4132,28.235,56.746,52.9233,37.923,31.467,36.7239,42.3271
2026-01-29,2026,1,29,27,N.C. State,N.C. State,ACC,21.0,15-6,121.534,99.236,0.911127,68.997,1.243,56.428,50.3136,13.812,19.941,29.1239,28.268,35.5187,38.6257,54.878,50.6133,39.013,33.4144,44.484,47.3351
2026-01-29,2026,1,29,28,Texas A&M,Texas A&M,SEC,20.0,16-4,121.336,99.638,0.906028,71.819,1.739,56.524,50.213,15.365,20.62,33.788,30.616,39.486,36.0196,57.042,51.0147,37.329,32.7118,47.729,41.3237
2026-01-29,2026,1,29,29,Auburn,Auburn,SEC,21.0,14-7,125.81,103.879,0.901329,67.3183,2.725,53.591,52.1224,14.843,17.2166,38.31,31.2196,48.23,33.3123,55.665,51.8187,33.5201,35.0235,39.1195,41.6246
2026-01-29,2026,1,29,30,Utah St.,Utah St.,MWC,20.0,17-3,123.621,102.064,0.90083,67.6169,2.132,57.615,48.776,15.896,22.27,36.434,32.4252,37.1143,39.2273,60.56,47.342,35.495,33.6159,38.6203,42.4272
2026-01-29,2026,1,29,31,North Carolina,North Carolina,ACC,20.0,16-4,122.823,101.659,0.898731,68.014,2.823,55.642,46.418,14.222,13.8343,33.982,28.063,41.06,24.21,58.524,43.85,34.614,33.6159,42.8119,38.6146
2026-01-29,2026,1,29,32,Villanova,Villanova,BE,20.0,15-5,120.838,100.444,0.893532,62.9354,2.428,54.266,50.7157,15.791,18.684,35.745,32.5255,30.6291,28.847,53.9104,49.7107,36.354,34.8222,45.163,37.8127
2026-01-29,2026,1,29,33,SMU,SMU,ACC,20.0,15-5,124.616,104.283,0.887033,68.4115,2.43,55.739,50.0121,15.9103,18.1111,35.646,32.023,34.9196,32.6104,56.157,51.5176,36.643,32.196,34.2296,44.9324
2026-01-29,2026,1,29,34,Georgia,Georgia,SEC,21.0,16-5,121.533,101.963,0.883334,73.73,1.836,54.266,47.441,14.534,19.555,36.335,35.3328,40.862,29.049,59.018,47.545,32.0257,31.467,43.5104,34.943
2026-01-29,2026,1,29,35,Santa Clara,Santa Clara,WCC,23.0,18-5,121.137,101.862,0.879935,69.379,1.146,54.754,50.5147,17.0172,20.718,38.013,31.5211,26.3354,38.726,57.83,52.2203,34.0178,31.984,44.677,37.6122
2026-01-29,2026,1,29,36,Wisconsin,Wisconsin,B10,21.0,15-6,121.335,102.165,0.879336,69.475,1.541,53.975,50.4141,14.016,14.831,29.7212,25.312,36.3165,33.4127,56.059,51.417,34.614,32.6113,51.59,39.8188
2026-01-29,2026,1,29,37,Texas,Texas,SEC,21.0,12-9,126.38,106.6124,0.874937,66.8207,-0.4166,54.658,49.7105,15.365,14.6315,37.718,27.858,47.35,41.431,57.042,47.647,33.8189,35.6272,38.7201,35.147
2026-01-29,2026,1,29,38,Saint Mary's,Saint Mary's,WCC,22.0,19-3,119.547,101.05,0.874538,65.1289,2.429,53.0112,46.522,17.0172,15.2292,37.322,24.14,39.585,25.916,51.5182,47.239,37.136,30.235,35.4265,36.584
2026-01-29,2026,1,29,39,New Mexico,New Mexico,MWC,21.0,17-4,115.176,97.323,0.874339,70.151,1.837,53.2103,47.441,15.791,20.524,29.5224,27.648,34.8197,32.188,54.292,50.9143,34.614,29.113,44.189,48.1355
2026-01-29,2026,1,29,40,Ohio St.,Ohio St.,B10,20.0,14-6,122.328,103.576,0.87194,66.7208,1.245,56.428,48.776,15.896,16.322,33.496,30.3151,37.7124,33.8134,60.38,51.2159,33.8189,30.13,40.3165,41.5241
2026-01-29,2026,1,29,41,UCLA,UCLA,B10,21.0,15-6,119.449,101.151,0.871041,64.7308,1.64,54.169,48.776,14.636,19.555,31.3168,32.5255,36.0175,34.9161,52.8137,52.2203,37.628,29.617,34.8277,44.9324
2026-01-29,2026,1,29,42,San Diego St.,San Diego St.,MWC,20.0,15-5,113.799,96.419,0.870442,68.1132,1.244,53.784,48.259,18.1241,21.117,30.4194,30.616,36.7159,36.421,52.3151,46.831,37.726,33.1136,32.7319,48.9358
2026-01-29,2026,1,29,43,Miami FL,Miami FL,ACC,21.0,17-4,118.06,100.847,0.859943,68.8107,1.835,56.621,49.8108,16.5138,19.652,37.816,26.323,38.2112,30.868,59.117,47.957,34.3164,35.124,33.2315,39.7182
2026-01-29,2026,1,29,44,Kentucky,Kentucky,SEC,21.0,14-7,117.066,100.848,0.847944,67.8154,1.738,53.591,47.546,15.156,16.6208,34.08,28.683,37.1143,34.5151,55.271,48.672,33.9185,30.645,40.3165,40.3204
2026-01-29,2026,1,29,45,Cincinnati,Cincinnati,B12,21.0,11-10,106.5214,92.55,0.834245,68.3127,-2.395,48.7281,47.749,17.1182,19.458,29.821,25.312,31.0282,30.462,51.9161,47.136,29.8335,32.511,44.581,40.8222
2026-01-29,2026,1,29,46,Washington,Washington,B10,20.0,11-9,116.472,101.152,0.833846,67.1192,-0.767,50.2222,49.287,15.156,15.2292,34.862,28.579,34.0218,32.396,51.8168,50.2124,31.4288,31.778,33.9303,37.2106
2026-01-29,2026,1,29,47,TCU,TCU,B12,21.0,13-8,113.898,99.131,0.830647,67.7155,-0.2463,52.5132,49.391,15.9103,20.133,32.3134,29.311,37.3136,32.8112,53.4118,48.878,34.0178,33.6159,36.9232,37.3112
2026-01-29,2026,1,29,48,USC,USC,B10,21.0,15-6,114.877,100.142,0.829448,69.764,2.231,52.0148,47.749,17.0172,17.2166,32.3134,31.5211,47.44,36.0196,53.9104,50.5132,32.3242,29.215,34.8277,42.1261
2026-01-29,2026,1,29,49,UCF,UCF,B12,20.0,16-4,120.244,104.998,0.827449,68.7111,3.22,55.145,51.6195,16.5138,16.5212,37.026,27.038,30.4296,36.0196,54.099,52.2203,38.022,33.7167,36.1252,40.9226
2026-01-29,2026,1,29,50,Seton Hall,Seton Hall,BE,21.0,15-6,108.2189,94.813,0.81915,65.7259,0.849,47.1321,46.015,16.3124,22.08,37.322,30.9174,37.4132,44.8338,47.3311,45.817,31.2298,30.852,27.2363,41.1233
2026-01-29,2026,1,29,51,Grand Canyon,Grand Canyon,MWC,20.0,13-7,108.5179,95.416,0.814151,67.5175,-0.868,49.4252,46.826,18.0237,17.7133,32.712,26.425,38.4107,37.9241,52.6145,47.444,29.6338,30.645,39.1195,38.8154
2026-01-29,2026,1,29,52,Nevada,Nevada,MWC,21.0,15-6,118.256,104.284,0.810752,65.3282,0.1958,49.5248,50.213,14.016,17.6139,33.111,29.095,44.518,39.1272,45.6338,50.112,38.617,33.5149,31.8331,42.7278
2026-01-29,2026,1,29,53,West Virginia,West Virginia,B12,21.0,14-7,112.5117,99.133,0.810553,62.3361,0.066,52.7121,47.853,17.1182,17.6139,30.5192,26.425,36.5162,28.132,51.8168,45.515,35.968,34.3196,43.3109,39.1165
2026-01-29,2026,1,29,54,Tulsa,Tulsa,Amer,21.0,18-3,124.119,109.7192,0.805754,67.9146,0.4951,57.813,50.5147,15.683,16.322,33.2103,28.476,44.716,31.782,55.074,49.495,40.82,34.8222,44.189,40.3204
2026-01-29,2026,1,29,55,Akron,Akron,MAC,21.0,17-4,122.624,108.4164,0.804855,70.732,-0.3565,59.84,51.6195,15.365,18.593,35.453,31.4207,28.5327,32.396,60.29,51.417,39.68,34.6212,43.4107,43.0288
2026-01-29,2026,1,29,56,Minnesota,Minnesota,B10,21.0,10-11,113.0106,100.04,0.803756,63.1351,-2.6102,52.7121,49.7105,16.6148,17.4156,29.5224,28.887,40.568,31.377,55.271,48.878,33.1218,34.1188,45.357,42.1261
2026-01-29,2026,1,29,57,Boise St.,Boise St.,MWC,21.0,13-8,114.384,101.253,0.803157,66.3233,-1.374,51.3176,51.1174,16.7153,16.322,31.6161,24.14,43.135,35.4178,51.6179,51.6181,34.0178,33.5149,41.5142,36.894
2026-01-29,2026,1,29,58,Virginia Tech,Virginia Tech,ACC,22.0,16-6,114.78,101.658,0.800958,68.1135,1.047,51.8155,49.391,14.329,18.684,32.1141,33.0275,38.4107,27.628,51.5182,52.5215,34.9122,29.719,39.1195,40.5212
2026-01-29,2026,1,29,59,LSU,LSU,SEC,21.0,13-8,119.646,106.2118,0.796959,66.4222,-1.171,54.559,49.496,15.574,15.3286,33.2103,30.3151,42.443,35.1171,57.237,47.136,32.9227,35.3252,35.0273,39.7182
2026-01-29,2026,1,29,60,Butler,Butler,BE,21.0,13-8,118.654,105.3106,0.79656,69.476,-0.1562,53.2103,49.9114,16.3124,15.7261,36.239,31.1187,44.321,23.75,54.099,51.5176,34.5152,31.364,36.8236,34.436
2026-01-29,2026,1,29,61,South Florida,South Florida,Amer,21.0,14-7,117.463,104.488,0.794561,71.918,-1.576,51.2178,49.084,15.574,18.3101,38.111,31.822,43.135,42.5319,51.8168,46.831,33.6199,35.3252,44.774,37.0101
2026-01-29,2026,1,29,62,VCU,VCU,A10,21.0,15-6,120.539,107.2133,0.794162,68.711,0.1259,54.95,49.9114,15.683,17.8128,33.883,30.3151,44.225,35.4178,55.074,48.878,36.549,34.8222,44.969,32.012
2026-01-29,2026,1,29,63,Northwestern,Northwestern,B10,20.0,9-11,118.057,105.01,0.793563,65.7262,-3.1116,51.8155,48.672,12.52,16.322,29.2234,33.5294,38.4107,37.1224,54.682,50.3128,31.0308,30.645,34.3291,39.217
2026-01-29,2026,1,29,64,George Washington,George Washington,A10,21.0,13-8,119.548,106.5122,0.789764,69.956,-3.0114,55.835,51.7203,17.2188,18.1111,35.549,28.063,37.8121,34.014,57.335,53.1238,36.065,33.1136,45.261,43.0288
2026-01-29,2026,1,29,65,California,California,ACC,21.0,15-6,112.2121,100.143,0.788665,66.721,0.3355,52.7121,46.929,14.843,16.5212,26.2316,31.6215,37.2138,34.4149,50.7209,49.495,36.939,29.09,42.8119,42.1261
2026-01-29,2026,1,29,66,Yale,Yale,Ivy,18.0,15-3,122.03,109.118,0.782766,65.825,0.3156,56.524,51.6195,13.913,16.322,35.355,30.4157,37.2138,32.188,53.4118,52.7222,41.41,33.6159,34.8277,46.5347
2026-01-29,2026,1,29,67,Wake Forest,Wake Forest,ACC,21.0,11-10,114.482,102.67,0.779067,69.094,-1.881,52.5132,51.2177,16.3124,20.524,30.7186,34.2309,32.5255,38.0247,54.099,55.7305,33.8189,30.852,44.774,47.4352
2026-01-29,2026,1,29,68,Syracuse,Syracuse,ACC,21.0,12-9,114.192,102.368,0.778168,67.5171,-2.189,52.7121,47.441,16.7153,19.264,30.6187,33.2284,38.6105,33.3123,54.386,47.239,33.3208,31.88,36.225,34.132
2026-01-29,2026,1,29,69,Missouri,Missouri,SEC,21.0,14-7,116.273,104.285,0.776869,66.3227,0.3157,56.034,50.1126,18.3258,16.7201,35.942,30.1144,40.862,35.8189,58.226,46.528,34.8128,36.33,36.9232,45.9339
2026-01-29,2026,1,29,70,Creighton,Creighton,BE,21.0,12-9,117.364,105.3105,0.77627,66.0243,-1.07,54.754,50.6154,15.9103,13.7345,29.5224,30.7165,26.8346,23.34,57.335,50.0117,34.7135,34.5208,48.723,31.711
2026-01-29,2026,1,29,71,Baylor,Baylor,B12,20.0,11-9,120.441,108.2162,0.773171,68.3126,-1.272,53.879,50.3136,16.5138,15.5275,38.49,32.3245,37.8121,28.235,54.194,49.087,35.59,35.124,39.4189,35.046
2026-01-29,2026,1,29,72,Providence,Providence,BE,21.0,9-12,123.122,111.123,0.765672,72.116,-4.0142,54.95,51.8208,15.574,14.0339,31.6161,32.3245,37.3136,32.9113,56.353,48.672,35.2104,37.7342,40.6158,40.4208
2026-01-29,2026,1,29,73,Belmont,Belmont,MVC,22.0,19-3,118.058,106.5123,0.764873,68.8105,0.848,60.31,47.546,19.2305,18.1111,28.9247,29.4117,34.3213,28.744,60.47,44.911,40.25,33.4144,43.0115,50.3361
2026-01-29,2026,1,29,74,Oklahoma,Oklahoma,SEC,21.0,11-10,119.645,108.0157,0.763274,66.6212,-2.394,54.266,50.1126,14.534,15.2292,34.473,31.1187,34.4209,32.7107,55.764,50.0117,34.9122,33.5149,44.774,38.5141
2026-01-29,2026,1,29,75,Stanford,Stanford,ACC,21.0,14-7,113.996,103.072,0.762175,67.5173,0.0261,49.6244,51.4185,16.2122,19.361,33.3101,29.5121,40.862,41.0302,48.5283,51.6181,34.1172,34.0183,43.2114,32.614
2026-01-29,2026,1,29,76,Illinois St.,Illinois St.,MVC,22.0,15-7,111.5126,100.849,0.761576,66.3225,-2.5101,54.169,48.363,16.3124,17.0176,30.1201,24.47,34.1215,36.3206,55.665,48.57,34.614,31.984,41.0152,35.761
2026-01-29,2026,1,29,77,McNeese St.,McNeese,Slnd,21.0,17-4,116.671,105.9114,0.752077,66.0244,0.4053,51.517,50.213,14.843,24.81,37.224,35.6335,39.39,44.6334,53.8107,49.495,31.5282,34.0183,34.9276,47.8354
2026-01-29,2026,1,29,78,Oklahoma St.,Oklahoma St.,B12,20.0,14-6,116.77,106.0115,0.750678,72.61,0.4452,53.689,52.0217,16.9165,17.4156,31.2172,29.311,39.39,31.782,54.386,52.2203,34.8128,34.5208,35.6261,45.6336
2026-01-29,2026,1,29,79,Arizona St.,Arizona St.,B12,21.0,11-10,118.059,107.4137,0.746379,69.571,-1.373,52.6128,53.4267,16.5138,18.976,30.1201,33.5294,40.862,35.8189,52.8137,53.726,34.9122,35.426,39.1195,41.5241
2026-01-29,2026,1,29,80,Miami OH,Miami OH,MAC,21.0,21-0,119.15,108.5165,0.74528,70.149,2.527,60.31,51.017,15.052,18.3101,25.633,27.753,41.258,32.9113,62.34,51.7184,38.617,33.214,46.338,37.2106
2026-01-29,2026,1,29,81,Stephen F. Austin,Stephen F. Austin,Slnd,21.0,18-3,111.3128,101.557,0.742681,65.8255,-0.3364,51.8155,45.61,14.636,16.7201,34.57,29.2105,29.6311,33.2121,51.1196,46.121,35.2104,29.82,40.516,32.917
2026-01-29,2026,1,29,82,Hawaii,Hawaii,BW,19.0,15-4,105.6232,96.621,0.736782,69.191,-1.778,53.1107,43.63,19.6324,17.4156,33.788,25.816,42.443,35.6186,56.254,44.46,32.2245,27.75,39.6184,30.96
2026-01-29,2026,1,29,83,Mississippi St.,Mississippi St.,SEC,21.0,11-10,111.7124,102.166,0.736383,68.4119,-1.984,50.3211,48.468,16.1115,13.0357,32.0148,29.199,32.5255,31.276,53.3123,50.7134,30.5324,29.923,39.5188,38.9158
2026-01-29,2026,1,29,84,Florida Atlantic,Florida Atlantic,Amer,21.0,14-7,113.3101,103.88,0.733284,70.538,-2.498,53.879,49.9114,17.4202,17.1169,32.2137,28.374,32.7249,38.3253,55.37,48.984,34.5152,34.4203,40.6158,36.894
2026-01-29,2026,1,29,85,Xavier,Xavier,BE,21.0,11-10,114.779,105.1102,0.732085,70.636,-2.499,51.4173,52.5239,14.016,16.9186,26.7304,28.887,26.7348,34.3146,49.227,53.0235,36.354,34.4203,41.9136,35.147
2026-01-29,2026,1,29,86,Dayton,Dayton,A10,21.0,14-7,109.1163,100.041,0.730586,67.8152,-2.087,52.0148,50.1126,16.9165,23.24,27.03,31.3203,47.35,33.6129,54.386,48.264,32.6234,35.2246,42.0133,42.0257
2026-01-29,2026,1,29,87,Notre Dame,Notre Dame,ACC,21.0,11-10,113.897,104.589,0.728287,64.9301,-2.188,52.2141,49.8108,17.2188,14.2333,33.111,25.415,33.9221,34.3146,51.4187,52.0197,35.59,31.573,41.5142,46.1343
2026-01-29,2026,1,29,88,Mississippi,Mississippi,SEC,20.0,11-9,112.4118,103.275,0.726088,65.0298,-1.982,50.4205,48.88,14.636,17.6139,30.6187,31.9225,33.3235,40.93,49.9233,48.264,34.2167,33.1136,37.5225,42.0257
2026-01-29,2026,1,29,89,Kansas St.,Kansas St.,B12,21.0,10-11,114.191,104.895,0.725789,71.521,-3.0115,54.364,50.8159,16.8155,17.0176,32.1141,32.5255,27.1341,35.1171,53.2128,52.5215,37.232,32.092,42.8119,37.2106
2026-01-29,2026,1,29,90,Oregon,Oregon,B10,21.0,8-13,114.094,104.999,0.72179,65.5272,-4.4154,49.6244,50.5147,18.3258,15.9249,34.765,32.023,36.0175,32.5101,49.9233,49.9114,32.823,34.3196,44.092,40.0194
2026-01-29,2026,1,29,91,Utah Valley,Utah Valley,WAC,21.0,15-6,112.3119,103.677,0.717391,69.667,-2.291,55.145,49.6101,20.5346,20.62,34.276,30.9174,36.3165,37.6237,57.83,49.6104,33.0222,33.0131,33.6311,33.425
2026-01-29,2026,1,29,92,Colorado,Colorado,B12,20.0,12-8,117.562,108.7172,0.710592,68.7112,-1.983,53.784,52.6244,14.016,15.6267,31.0174,29.199,38.7103,34.3146,53.6111,50.8138,36.065,37.1327,33.0317,36.379
2026-01-29,2026,1,29,93,Wichita St.,Wichita St.,Amer,21.0,13-8,113.0105,105.0101,0.699793,65.1291,-3.5125,49.8238,47.236,15.26,16.1236,39.65,29.9135,36.3165,33.3123,48.1292,48.162,35.495,30.337,35.0273,34.637
2026-01-29,2026,1,29,94,South Carolina,South Carolina,SEC,21.0,11-10,112.5115,104.59,0.699594,65.7256,-2.7106,52.0148,49.9114,14.949,14.4325,27.6282,30.4157,36.0175,31.884,56.059,52.12,31.5282,30.439,45.85,34.132
2026-01-29,2026,1,29,95,Georgetown,Georgetown,BE,21.0,11-10,114.188,106.0116,0.699195,65.627,-2.6105,49.4252,49.7105,14.431,16.5212,32.4128,30.7165,39.778,35.9194,50.123,48.264,32.0257,34.6212,34.2296,40.1197
2026-01-29,2026,1,29,96,Liberty,Liberty,CUSA,20.0,17-3,116.868,108.6166,0.697696,63.4345,0.3454,59.75,50.7157,13.611,18.3101,20.2364,33.128,30.1305,25.714,59.612,48.57,39.97,36.2293,46.437,38.1134
2026-01-29,2026,1,29,97,Utah,Utah,B12,20.0,9-11,119.052,110.8223,0.694097,68.1131,-3.7133,53.784,53.5271,15.791,14.6315,29.4229,32.7265,33.5233,30.868,52.5148,54.0269,37.136,35.0235,38.3211,33.626
2026-01-29,2026,1,29,98,Murray St.,Murray St.,MVC,22.0,16-6,117.761,109.7191,0.692298,72.017,-1.475,55.048,49.9114,16.1115,16.2231,33.883,31.3203,39.097,32.188,56.549,49.292,35.495,34.6212,45.357,24.21
2026-01-29,2026,1,29,99,San Francisco,San Francisco,WCC,23.0,13-10,113.3103,105.611,0.690499,64.8303,-3.613,52.1143,48.672,16.5138,13.6348,32.712,27.648,38.2112,31.174,51.0199,49.087,35.683,31.984,46.338,36.175
2026-01-29,2026,1,29,100,Colorado St.,Colorado St.,MWC,21.0,12-9,118.953,110.9226,0.68981,61.7365,-3.0113,58.87,53.7276,19.4313,15.3286,31.915,29.311,37.4132,32.5101,56.844,55.7305,40.63,34.1188,49.62,45.3331
2026-01-29,2026,1,29,101,High Point,High Point,BSth,22.0,18-4,118.455,110.5216,0.6875101,69.38,-2.086,56.23,51.017,12.74,21.614,31.7156,31.1187,43.73,35.1171,58.028,52.2203,35.872,32.8123,42.5127,41.825
2026-01-29,2026,1,29,102,George Mason,George Mason,A10,21.0,19-2,113.3104,105.8111,0.6871102,64.1326,1.342,53.879,48.259,14.843,16.322,31.3168,27.858,49.32,28.54,55.173,48.776,34.1172,31.778,34.13,44.1311
2026-01-29,2026,1,29,103,Memphis,Memphis,Amer,19.0,9-10,105.5237,98.729,0.6809103,68.7108,-3.5123,49.0269,47.853,20.4344,19.458,35.549,35.6335,32.7249,38.125,49.4258,49.811,32.2245,30.13,36.3246,43.5298
2026-01-29,2026,1,29,104,Florida St.,Florida St.,ACC,21.0,9-12,112.711,105.5109,0.6809104,71.422,-3.8135,50.0231,52.5239,16.4131,20.039,33.111,32.8269,33.2238,35.8189,53.4118,53.8261,31.2298,33.8171,51.11,43.4296
2026-01-29,2026,1,29,105,Pittsburgh,Pittsburgh,ACC,21.0,9-12,114.385,107.1129,0.6794105,64.2323,-5.1178,51.4173,51.9211,16.4131,16.7201,34.862,28.063,31.5273,34.5151,51.0199,51.8187,34.614,34.7219,41.5142,39.016
2026-01-29,2026,1,29,106,DePaul,DePaul,BE,21.0,12-9,108.2186,101.455,0.6786106,66.8206,-2.397,51.1181,48.363,17.7222,18.593,29.7212,31.2196,39.876,37.1224,51.0199,46.426,34.3164,34.9228,40.0174,32.917
2026-01-29,2026,1,29,107,Sam Houston St.,Sam Houston St.,CUSA,21.0,14-7,112.9107,105.9113,0.6764107,70.054,-2.51,53.0112,51.1174,17.4202,17.5151,35.549,30.9174,31.0282,39.4281,51.6179,52.3209,36.84,33.1136,37.9218,44.2313
2026-01-29,2026,1,29,108,Northern Iowa,Northern Iowa,MVC,22.0,13-9,102.9279,96.62,0.6748108,61.8364,-4.2147,50.5199,46.116,14.636,17.7133,20.8363,26.425,27.1341,32.087,52.1157,50.112,32.1255,26.72,39.718,39.3173
2026-01-29,2026,1,29,109,Marquette,Marquette,BE,22.0,8-14,110.9136,104.592,0.6633109,69.573,-5.7199,49.1264,52.0217,15.26,19.072,31.3168,33.3288,34.6199,32.294,51.5182,52.8227,30.5324,33.8171,41.2149,38.5141
2026-01-29,2026,1,29,110,Pacific,Pacific,WCC,23.0,15-8,111.5127,105.4107,0.656211,64.3322,-2.9111,53.0112,49.287,20.7347,16.1236,36.335,24.36,33.4234,38.0247,53.3123,47.647,35.1108,34.2191,36.9232,42.5273
2026-01-29,2026,1,29,111,UC Irvine,UC Irvine,BW,21.0,14-7,104.2254,98.628,0.6542111,67.7161,-3.4119,48.5287,44.57,17.6218,17.9123,30.0204,32.5255,38.4107,28.847,48.0297,41.41,33.2214,33.5149,29.5353,35.251
2026-01-29,2026,1,29,112,Wright St.,Wright St.,Horz,21.0,13-8,114.189,108.0154,0.6540112,65.7258,-4.7163,54.852,52.3231,16.5138,17.4156,32.2137,30.9174,36.3165,36.2204,55.074,53.4251,36.354,33.4144,34.2296,33.828
2026-01-29,2026,1,29,113,Wyoming,Wyoming,MWC,21.0,12-9,114.192,108.0155,0.6526113,66.4224,-3.5126,52.1143,51.2177,17.6218,17.0176,35.453,26.222,38.9101,48.8359,54.878,52.0197,32.2245,33.3141,41.7139,38.0132
2026-01-29,2026,1,29,114,UC San Diego,UC San Diego,BW,21.0,15-6,112.312,106.5121,0.6479114,67.1193,-2.8108,54.46,48.363,15.365,16.2231,27.4288,29.095,31.5273,30.971,56.844,47.751,34.3164,32.8123,44.386,43.5298
2026-01-29,2026,1,29,115,Troy,Troy,SB,21.0,15-6,115.675,109.7193,0.6473115,66.1242,-2.19,53.496,50.9164,17.0172,17.6139,34.668,32.1239,37.1143,34.014,53.3123,51.1155,35.683,33.7167,44.871,37.7123
2026-01-29,2026,1,29,116,Middle Tennessee,Middle Tennessee,CUSA,19.0,11-8,109.5156,104.081,0.6424116,64.6312,-3.4118,51.1181,48.981,17.4202,15.0302,29.6217,30.3151,28.233,37.4233,49.3266,49.6104,35.683,31.675,44.581,33.929
2026-01-29,2026,1,29,117,Seattle,Seattle,WCC,23.0,14-9,101.8294,96.822,0.6414117,67.8147,-3.6131,49.8238,48.259,17.2188,21.89,24.834,33.5294,32.7249,33.6129,49.7245,49.087,33.2214,31.261,38.4207,36.789
2026-01-29,2026,1,29,118,North Dakota St.,North Dakota St.,Sum,23.0,18-5,112.7109,107.4135,0.6356118,65.8253,-2.293,52.4135,52.0217,15.9103,20.133,35.159,29.2105,31.0282,28.54,52.6145,51.5176,34.7135,35.124,42.8119,40.1197
2026-01-29,2026,1,29,119,William & Mary,William & Mary,CAA,20.0,14-6,109.6151,104.894,0.6268119,73.64,-2.396,53.975,49.8108,17.4202,20.426,26.531,32.6261,37.7124,35.4178,57.14,53.8261,33.4204,30.027,45.653,45.5335
